userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp
2023221,942916,4,21,39,7,2714,4,[],[],[],[],"[879711, 1244231, 691798]","[333642, 1189732, 1244720, 963163, 823217, 730579, 778067]",0,1532044800
1642480,401739,2,21,39,9,7819,3,[],[],[],[],[],"[815470, 333513, 575241, 1201938, 333590]",0,1517356800
642176,720423,3,21,34,9,21631,4,[],[],[],[],[],[],1,1514419200
2214591,933294,5,21,39,9,12310,4,[],[],[],[],[],[],0,1504915200
635259,319464,2,21,39,7,11626,4,"[727248, 449866, 760079]","[974510, 295672, 945654, 1119587]","[727248, 449866, 760079]","[974510, 295672, 945654, 1119587]","[727248, 449866, 760079]","[974510, 295672, 945654, 1119587]",1,1510099200
1026910,454876,6,21,14,10,4687,4,[],[],[599936],[],[599936],[1075383],1,1524355200
2495453,1059320,4,21,39,8,16060,4,[],[249357],[],[249357],[],[249357],1,1512691200
1977796,1221210,1,21,39,7,8830,4,[],[],[],[],[],[],1,1510012800
2385242,1301242,3,21,39,8,11626,3,[],[1133207],[724298],[1133207],[724298],[1133207],0,1507161600
1078425,829548,5,21,39,7,6473,7,[],[],[],[],[],[],1,1518220800
1475511,715174,6,21,14,2,22200,6,[],[],[],[],[],[],1,1511654400
1687520,653052,6,21,39,9,12552,6,[],[],[],[],[],[],0,1509840000
664256,1023112,6,21,39,9,11626,5,[],[],[],"[575915, 1185347, 1207338]",[],"[575915, 1185347, 1207338]",0,1508025600
1658941,608352,5,21,39,9,16516,5,[],[],[],[],[754922],[],1,1524268800
996811,1307061,3,21,39,10,3503,7,[],[],[],[],[],[],0,1508976000
1406696,386255,3,21,39,9,5491,5,[],[],[],[],[],[],0,1507766400
175721,1019629,6,21,39,6,14039,4,[],[],[],[],[],[],0,1519516800
2243934,441843,0,21,39,8,11876,3,[],[],[],[],[],[],0,1505692800
1083258,592566,0,21,39,9,3461,5,[],[],[537696],[],[537696],"[563058, 310421]",0,1511740800
2492767,841929,2,21,39,10,11626,4,[],[],[],[],[],[],0,1503446400
1535091,523054,4,21,39,10,11626,4,[],[],[],[],"[844724, 136424, 963784, 40515, 550770, 318118, 1285373]","[619781, 540569, 140854, 596856, 629058, 945527]",0,1521763200
2603390,469294,1,21,14,9,9462,7,[],[],[],[],[],[],1,1514246400
1922731,948292,0,21,39,7,4787,3,[],[],[],[],[],[],0,1504483200
1418276,671386,4,21,39,7,11626,6,[],[],[],[],"[859941, 922541, 701956, 1197649, 819670]",[513931],1,1530835200
635856,976720,5,21,34,9,11626,4,[],[],[],[],[824343],[334674],1,1531526400
2197630,751102,5,21,39,8,2212,3,[],[],[],[],[],[],0,1520035200
411939,1219417,4,21,39,6,3461,4,"[640646, 945108, 708740]",[],"[640646, 945108, 708740]",[],"[356394, 400932, 799850, 1011476, 778526, 1026336, 403209, 1107226, 741324, 942476, 401105, 858631, 542788, 654949, 858631, 377704, 282169, 496631, 1344981, 778307, 1327129, 640646, 945108, 708740]","[410217, 905825]",0,1521763200
1874326,1068942,2,21,39,10,5855,5,[],[],[],[],[],[],1,1529452800
1602342,1095614,1,21,39,6,6325,3,[],[],[],[],[],[1055961],1,1523923200
535094,762559,4,21,39,9,12777,7,[],[],[],[],[],[],1,1523577600
1678243,501514,3,21,39,6,13950,4,[],[],[],[],[],[],1,1506556800
632453,1211165,4,21,39,9,21442,3,[],[],[],[],[],"[392873, 1135785, 1352063]",0,1509667200
1624262,486810,2,21,39,6,14919,1,[],[],[],[],"[1214436, 746451]",[686455],1,1520380800
2776756,871205,0,21,14,4,22200,5,[],[],[],[],[631384],[],1,1516579200
1263580,514602,2,21,39,8,15236,5,[],[],[],[],[],[],0,1503446400
1644377,1074580,6,21,39,7,2856,4,[],[],[],[],[],[],1,1513468800
2058871,384765,4,21,39,10,16732,4,[],[],[],[],[],[],1,1518739200
422227,792838,0,21,34,9,21648,3,[],[],[],[],[],[],0,1519603200
35007,1007060,2,21,34,9,11626,3,[],[],[],[],[],[],1,1505865600
651652,840640,6,21,39,6,9095,4,[],[],[],[],[],[],1,1504396800
662559,955885,2,21,39,8,13532,4,[],[],[],[],[],[],0,1514937600
1534880,402185,3,21,39,8,11453,7,[],[],"[1244074, 719201]",[310502],"[1244074, 719201]","[1290692, 310502]",1,1521676800
2758771,451151,0,21,34,9,1793,4,[],[],[],[],"[665364, 1051549, 600403, 1308664, 1176288, 54002, 371693, 316323, 350665, 350665]","[1002750, 1058530, 816836, 910469, 557793, 1086200]",1,1525651200
2359291,1187606,3,21,39,6,14039,4,"[867142, 918549, 1302021, 1033644]",[937481],"[867142, 918549, 1302021, 1033644]",[937481],"[867142, 918549, 1302021, 1033644]",[937481],0,1512604800
1442329,596897,0,21,39,9,9711,6,[],[],[],[1024226],[],[1024226],1,1523836800
1318684,1233120,3,21,39,6,11626,4,[],[],[],[724253],[],[724253],0,1521072000
139111,361226,1,21,34,9,21092,5,[],[],[274171],[557738],[274171],[557738],1,1513641600
2250156,1308405,6,21,39,5,17263,4,[694730],[],[694730],[],[694730],[],0,1530403200
890580,605519,4,21,39,8,11626,5,[],"[492826, 696844]",[],"[492826, 696844]",[],"[538321, 492826, 696844]",0,1523577600
100090,1328766,1,21,39,10,0,5,[],[],[],[],[],[],0,1507593600
2342832,448910,3,21,39,9,2856,3,[],[],[],[],[],[],1,1514419200
2860026,1359480,3,21,39,10,17100,4,[],[],[],[],[],[],0,1529539200
1637305,959241,6,21,39,6,3378,5,[],[],[],[],[],"[618065, 890305]",1,1511049600
398315,1060210,4,21,14,8,22200,6,[],[],"[1348530, 597893, 483180, 330263, 543331, 290966, 513702]","[635941, 274519]","[1348530, 597893, 483180, 330263, 543331, 290966, 513702]","[635941, 274519]",1,1515110400
2780672,315681,1,21,39,9,11626,8,[],[],[897391],[1216353],"[1339621, 897391]","[932912, 1028818, 1216353]",1,1526342400
2220172,1246686,3,21,39,6,11626,3,[],[],[],[],[],[],1,1518048000
237371,388913,1,21,39,6,15241,5,[],[],[],[1173731],[],[1173731],0,1522108800
1962879,699793,1,21,39,9,3653,7,[293353],[],[293353],[],[293353],[],1,1525132800
2353646,1346129,1,21,14,7,22200,6,[],[],[],[],[],[],1,1517270400
1626244,1335868,0,21,39,7,11626,4,[],[],[],[],[],[],1,1518393600
761362,1152634,3,21,34,9,2084,4,[],[],[1035975],[],"[401412, 336023, 305130, 735488, 384815, 488122, 730574, 1167270, 1035975]",[269972],1,1521072000
1658794,552650,3,21,39,7,11626,6,[1092234],[],"[465304, 1188050, 1092234]",[],"[465304, 1188050, 1092234]",[],1,1521676800
2827815,363596,4,21,39,8,3801,5,"[809613, 601940]",[],"[809613, 601940]",[],"[809613, 601940]",[],1,1503014400
1201933,331343,6,21,39,8,11626,4,[],[],[],[],[],[],0,1509235200
26676,1297831,2,21,39,9,11626,5,"[378159, 278609, 834662, 715531]","[570707, 552989, 1219400, 278537, 744705, 340824, 1239120, 1220787, 336847, 335279, 433916, 433915, 415974]","[378159, 278609, 834662, 715531]","[390528, 592397, 570707, 552989, 1219400, 278537, 744705, 340824, 1239120, 1220787, 336847, 335279, 433916, 433915, 415974]","[1269994, 887729, 568361, 942979, 378159, 278609, 834662, 715531]","[1358282, 481166, 390528, 592397, 570707, 552989, 1219400, 278537, 744705, 340824, 1239120, 1220787, 336847, 335279, 433916, 433915, 415974]",0,1520380800
1493947,804631,1,21,39,8,2736,4,"[907563, 503845, 648844, 420620]","[902915, 578249]","[907563, 503845, 648844, 420620]","[902915, 578249]","[907563, 503845, 648844, 420620]","[902915, 578249]",0,1511827200
2525009,1300011,3,21,39,5,13361,4,[],[],[],[],[],[878506],0,1522281600
588743,419939,0,21,39,8,3116,3,[],[],[],[],"[738716, 453045, 408887]",[1096187],1,1518998400
84153,540655,3,21,39,7,20706,4,[],[],[],[],"[14314, 1136110]","[144387, 24950, 499710, 225230]",0,1518652800
899211,548418,3,21,39,7,2764,4,[],[],[],[],[],[],1,1505952000
2301923,1033834,0,21,39,6,375,3,[],[],[],[],[874988],[698997],1,1527465600
1042676,1262599,0,21,39,7,11626,4,[],[],[],[],[],[],0,1502668800
384012,339374,6,21,39,9,2510,3,[],[],[],[],[],[],0,1521936000
1609890,1027538,1,21,39,7,7286,4,"[371142, 524894, 350475, 621267, 1199291, 524284, 350475, 537749, 283063, 56841, 346081, 283064, 195156]",[],"[371142, 524894, 350475, 621267, 1199291, 524284, 350475, 537749, 283063, 56841, 346081, 283064, 195156]",[],"[1293599, 371142, 524894, 350475, 621267, 1199291, 524284, 350475, 537749, 283063, 56841, 346081, 283064, 195156]","[361298, 1179299, 361298]",1,1515456000
1347918,1308474,5,21,39,6,17263,4,[],[964733],[],[964733],[],"[580777, 964733]",0,1530921600
1020202,1218312,5,21,39,6,21116,4,[],[],[],[],[],[],1,1509753600
1592039,1241382,0,21,39,4,11626,4,[],[],[],[],[],[],0,1528675200
2486191,472436,3,21,39,8,14799,1,[],[],"[156200, 217998]",[],"[156200, 217998]",[],0,1507766400
1738864,939574,0,21,14,5,22200,6,[],[],[],[],[],[],1,1516579200
2438253,326473,0,21,34,9,10471,6,"[964077, 962247, 921998, 470188, 875811, 318541, 499174, 981631]",[972391],"[964077, 962247, 921998, 470188, 875811, 318541, 499174, 981631]",[972391],"[964077, 962247, 921998, 470188, 875811, 318541, 499174, 981631]",[972391],1,1520208000
1952553,523255,4,21,34,9,11626,3,[],[],"[98191, 212300]",[],"[132178, 210785, 990149, 173740, 98191, 212300]","[1065674, 167480, 567822]",1,1519344000
3997,489885,6,21,39,9,11571,5,[],[],[],[],[],[],0,1520121600
2835721,610229,3,21,39,4,11626,3,[],[],[],[],[],[],1,1508976000
471441,794245,1,21,39,9,10241,3,[],[],[],[],[],[],1,1523923200
1275934,1320270,6,21,39,9,12954,6,[],[],[1035996],[],"[567737, 1035996]",[1070532],1,1531612800
2863940,1079071,6,21,39,9,8324,4,[],[],[],[],[],[],0,1517097600
98767,1272073,2,21,39,8,16358,4,[],[],[],[],[],[],0,1518566400
288160,1247140,6,21,39,7,11626,5,[],[],[],[],[],[],1,1503792000
433167,835420,0,21,39,7,13988,7,[],[],[],[],[742774],[1151446],1,1509321600
385334,362165,2,21,39,6,7735,3,"[429356, 205757, 1207, 377450, 53647]",[935145],"[429356, 205757, 1207, 377450, 53647]",[935145],"[429356, 205757, 1207, 377450, 53647]",[935145],1,1511913600
1172457,525053,4,21,39,7,21503,5,[],[],[],[],[],[],0,1517529600
1794822,1136271,5,21,39,9,16358,4,[],[],[],[],[],[],0,1531526400
2404286,554739,3,21,39,6,2591,5,[],[],[],[],[],[],1,1505347200
265776,282427,5,21,39,8,21452,6,[],[],[],[],[],[],1,1506124800
1931776,318930,3,21,39,7,11626,6,"[709055, 632259, 472059]",[334508],"[709055, 632259, 472059]",[334508],"[339358, 709055, 632259, 472059]","[430708, 334508]",0,1508976000
479091,877204,3,21,39,7,3461,3,[],[],[],[],"[276676, 809757]",[378873],1,1529539200
1174893,854723,6,21,39,10,14395,7,[],[],[],[],[],[379992],1,1532822400
506567,1340517,5,21,39,8,11626,5,[],[],[],[],[1139627],[],0,1509753600
1160979,1254803,3,21,39,8,17048,3,[],[],[903378],[],[903378],[],0,1522281600
219599,660907,0,21,39,5,13101,4,"[1113919, 792893]","[750615, 751764, 929927]","[1113919, 792893]","[750615, 751764, 929927]","[1113919, 792893]","[750615, 751764, 929927]",1,1523836800
186785,662856,1,21,39,7,13929,4,[],[],[],[],[],[],0,1508803200
1750966,504524,0,21,39,8,11626,3,[],[1158641],[511166],"[1137377, 72938, 1158641]","[1001072, 511166]","[106888, 1137377, 72938, 1158641]",0,1523232000
1212991,1046620,1,21,39,9,6298,4,[],[],"[155912, 344118, 1138581, 156103, 31746, 1323986, 178586, 642368, 845567, 156029, 155986, 156101, 484303, 316536, 1081084, 1297866, 740465, 178531, 258949, 142382, 417635, 156170, 696320, 561751, 613250, 853484, 1118657, 430833]","[956654, 97821, 1362911, 80747, 293966, 376885, 11199, 1251919, 178664, 1111305, 1050357, 12362, 156123, 431600, 827975, 843297, 107584, 155831, 155953, 116022, 137805, 791508, 1281756, 48180, 296509]","[155912, 344118, 1138581, 156103, 31746, 1323986, 178586, 642368, 845567, 156029, 155986, 156101, 484303, 316536, 1081084, 1297866, 740465, 178531, 258949, 142382, 417635, 156170, 696320, 561751, 613250, 853484, 1118657, 430833]","[956654, 97821, 1362911, 80747, 293966, 376885, 11199, 1251919, 178664, 1111305, 1050357, 12362, 156123, 431600, 827975, 843297, 107584, 155831, 155953, 116022, 137805, 791508, 1281756, 48180, 296509]",1,1516665600
294392,1279241,4,21,39,8,16559,4,[],[],[],[499546],[],[499546],1,1528416000
2059354,1146820,5,21,39,8,11626,4,[540769],[],[540769],[],[540769],[],1,1506729600
2599243,683118,1,21,39,8,17040,5,[915264],[1209744],"[313581, 991465, 644797, 915264]","[340614, 1209744]","[1025007, 362165, 290687, 362165, 928475, 313581, 991465, 644797, 915264]","[634489, 340614, 1209744]",1,1515456000
1587534,1351108,3,21,14,9,22200,4,[],[],[],[],[],[],0,1504742400
1004151,690379,6,21,39,9,11626,4,[],[],[],[],[],[],0,1515888000
692815,451910,0,21,39,6,5491,4,[],[],[],[],[],[],0,1502668800
440294,1006128,1,21,39,7,22272,5,[],[],[],[],"[1034106, 722460, 631995, 493216, 653613]",[527458],1,1511827200
2765590,469542,4,22,34,9,9319,0,[],[],[],[],[],[],0,1503619200
864599,978222,2,22,34,9,11200,5,[],[],[],[],[],[],1,1506470400
1744721,1002355,4,22,34,9,2915,4,[],[],[],[],[],[],1,1509062400
1907307,636772,5,22,34,9,11626,3,[],[],[],[],[],[],1,1511568000
1388170,1102953,3,22,34,9,15646,4,[],[],[],"[514110, 128622, 867699]",[],"[514110, 128622, 867699]",1,1525910400
1420753,745198,6,22,34,9,12164,3,[],[],[],[],[],[],0,1507420800
440810,381607,1,22,34,9,6546,5,[792145],[],[792145],[],"[1103045, 442594, 333690, 671518, 778351, 436260, 319845, 792145]","[1359349, 542062, 459257, 408172, 276621, 1024746]",1,1524528000
2546664,473403,6,22,34,9,22200,5,[],[],[],[],[],[],1,1527984000
929095,589925,5,22,34,9,16108,0,[],[],[],[],[794406],[],1,1520640000
393084,924524,1,22,34,9,4269,6,[],[],[],[],[],[],0,1503964800
513580,580012,3,22,34,9,16848,3,[],[],[],[],[],[],1,1504137600
137048,288968,3,22,34,9,10886,4,[],[],[],[],[],[],1,1505952000
725350,433999,2,22,34,9,11626,5,[],[],[],[],[],[],0,1520380800
2498942,601073,1,22,34,9,21275,0,[],[],[],[924025],[],[924025],0,1505779200
629007,329919,1,22,34,9,11626,4,[],[],[],[],[],[],1,1523318400
1390267,499316,3,22,34,9,11626,4,[],[],[],[],[396718],[],1,1524700800
1263612,1003172,2,22,34,9,11470,4,[],[],[],[],[],[],0,1514937600
2688911,425934,1,22,34,9,11626,6,[],[],"[1325971, 510525, 528698]",[],"[1136404, 1067873, 382391, 1325971, 510525, 528698]",[],0,1523318400
1484905,947447,4,22,34,9,3410,0,[],[],"[555467, 768040, 688814]",[1159762],"[275594, 1005648, 754009, 1243194, 443232, 694478, 409650, 291746, 305629, 726236, 548435, 275068, 275068, 979493, 996947, 424497, 547123, 315946, 524698, 302242, 637276, 394638, 555467, 768040, 688814]","[857052, 655405, 1159762]",1,1532044800
2488746,982152,2,22,34,9,20958,4,"[794148, 487784]",[],"[1110446, 794148, 487784]",[],"[1111867, 776474, 419696, 663480, 675477, 1110446, 794148, 487784]","[396625, 1299452]",1,1515542400
854026,648136,1,22,34,9,4638,5,[],[],[],[],[],[],1,1503964800
2526259,1267999,2,22,34,9,8227,4,[],[],[],[],"[322987, 322986]",[996459],1,1523404800
1696933,400909,5,22,34,9,1112,4,[],[],[],[],[51868],[],1,1524268800
1267466,940087,5,22,34,9,11626,4,[1209831],[],[1209831],[],[1209831],[],1,1525478400
1457195,913682,5,22,34,9,11626,0,[],"[1125332, 847488]",[],"[1125332, 847488]","[1015154, 889301, 287375, 376787]","[1125332, 847488]",0,1515801600
450744,333960,5,22,34,9,15372,4,[],[],[],[],[],[],1,1509753600
2402276,562156,0,22,34,9,899,4,[],[],[],[],[],[],1,1524441600
1632876,1191388,6,22,34,9,11626,3,[],[],"[506144, 970801, 687931, 1290902, 468216]",[],"[506144, 970801, 687931, 1290902, 468216]",[],0,1524960000
2869779,860704,6,22,34,9,9027,4,[],[],[],[],[],[668241],0,1515888000
1028065,920634,2,22,34,9,750,4,[],[],[],[],[],[],0,1509494400
1617925,1198566,2,22,34,9,21887,3,[],[],[],[],[],[],1,1524009600
177836,1153361,3,22,34,9,22200,4,[],[],[],[],[],[],1,1502928000
2439601,1131163,4,22,34,9,11626,0,[],[],[],[],[],[135197],0,1514505600
391268,450597,0,22,34,9,8143,4,[779638],[],[779638],[],"[135595, 779638]","[425544, 71960]",1,1528675200
2701015,545822,4,22,39,2,11626,7,[],[],[],[],[],[],0,1506038400
580944,704519,4,22,34,9,5062,3,[],[],[],[],"[1035944, 943373]","[909924, 641202]",1,1521158400
969921,771476,3,22,34,9,935,4,[],[],[],[],[],[],0,1503532800
478781,586106,2,22,34,9,14512,3,[],[],[],[],[],[],0,1525219200
1858826,1196458,4,22,34,9,11626,5,[676545],[],[676545],[],[676545],[],0,1517529600
1825693,357174,2,22,34,9,9241,3,[1153903],[],[1153903],"[354783, 354783]","[1230416, 1153903]","[354783, 354783]",0,1509494400
390272,942088,2,22,34,9,593,5,[],[],[],[],[],[],1,1505260800
629037,473659,0,22,34,9,12987,7,[],[],[1102868],[],"[538250, 1102868]",[1305966],1,1522022400
1516737,715553,1,22,34,9,14353,4,[],[],[],[],[],[],1,1521504000
2007906,845142,2,22,34,9,873,3,[],[],[],[],[898334],"[748253, 1254249, 555473, 416107]",1,1523404800
1416412,289218,3,22,34,9,16554,3,[],[],[],[],[],[],1,1503532800
1672922,693073,3,22,34,9,4482,4,[],[],[],[],[911211],[949084],1,1520467200
248815,963552,4,22,34,9,2388,6,[],[],[],[],"[1227774, 1051947, 1168694, 862989, 890665, 370451]","[433764, 1291508]",1,1527811200
2614609,386171,4,22,34,9,6019,4,[],[],[],[],[],[],0,1509062400
2140172,346715,5,22,34,9,2234,3,[],[],[],[],[],[],1,1504915200
729025,1120380,1,22,34,9,2738,0,[],[],[],[],[],[],1,1522108800
404811,271959,4,22,39,9,15372,4,"[1053255, 830021, 562524, 673787, 365171, 1316880, 955372]",[],"[1053255, 830021, 562524, 673787, 365171, 1316880, 955372]",[],"[299555, 148738, 1158471, 668241, 829051, 995931, 1112553, 566904, 968258, 823890, 1053255, 830021, 562524, 673787, 365171, 1316880, 955372]",[391502],1,1525392000
1364900,1178472,1,22,34,9,11626,3,[],[],[],[],[],[],0,1522713600
1724725,574680,4,22,34,9,2281,3,[],[],[],[],"[577750, 600386, 847610, 660513]",[],0,1528416000
2700149,1196163,5,22,34,9,12678,5,[],[],[],[],[],[],0,1512777600
2613666,268833,2,22,34,9,1492,4,[],"[949275, 376096, 334614, 430831]",[],"[949275, 376096, 334614, 430831]",[],"[949275, 376096, 334614, 430831]",0,1519776000
1520567,548095,3,22,34,9,6027,3,[],[],[],[],[],[],1,1524096000
2521643,288961,6,22,34,9,16554,4,[],[],[],[],[338521],[],1,1515283200
1073762,1349220,0,22,14,7,9275,4,[],[],[1030134],"[1181237, 957098]","[818836, 1030134]","[1181237, 957098]",1,1525046400
1971852,356062,5,22,34,9,9319,4,[],[],[],[],[],[],1,1513382400
2663339,830889,0,22,34,9,11626,0,[],[],[],[],[],[],0,1523232000
44240,1362563,5,22,34,9,11626,0,[],"[1049856, 1146837]",[],"[531695, 1192577, 1049856, 1146837]",[],"[95380, 531695, 1192577, 1049856, 1146837]",0,1510358400
2240143,974640,2,22,34,9,11626,3,[],[],[],[],[],[],1,1533686400
516347,566275,2,22,34,9,12666,4,[],[],[],[],[],[],1,1519776000
945300,1325083,0,22,34,9,11906,4,[],[],[],[],[],[],0,1530489600
668295,411399,3,22,27,9,11626,4,[],[],[],[],[],[],1,1508371200
1695153,1332392,3,22,34,9,11626,3,[],[],[],[],[],[],0,1507161600
704418,410198,3,22,34,9,13884,4,[],"[1078624, 676008, 1259464, 907122]",[],"[1078624, 676008, 1259464, 907122]",[],"[1078624, 676008, 1259464, 907122]",0,1508976000
1458680,1245247,3,22,34,9,3778,3,[],[],[],[],[],[],0,1505347200
938421,575064,0,22,34,9,20967,1,"[575957, 693932]",[],"[1342497, 575957, 693932]",[],"[1342497, 575957, 693932]",[],1,1507507200
180793,994976,2,22,34,9,11626,3,[],[],[],[],[],[],0,1528243200
2394035,362296,3,22,34,9,440,4,"[58763, 1002651, 735262, 195650, 909357, 11755]",[797409],"[58763, 1002651, 735262, 195650, 909357, 11755]",[797409],"[58763, 1002651, 735262, 195650, 909357, 11755]",[797409],1,1504137600
1333568,1093756,4,22,34,9,9166,4,[],[],[],[],[],[],1,1530835200
2074115,429998,6,22,34,9,6322,3,[],[],[],[],[],[],0,1528588800
2377609,470923,4,22,34,9,826,6,[],[],[],[],[],[],0,1525392000
2839968,913989,2,22,34,9,4031,4,[],[],[],[928592],[],"[413943, 603742, 857321, 828688, 410705, 646714, 1188539, 928592]",0,1516147200
2890917,529929,0,22,34,9,14019,5,[],[],[1246243],[],"[1114220, 1246243]",[],0,1508112000
747336,326742,2,22,34,9,2175,3,[],[],[],[],[],[],1,1523404800
1810169,333960,2,22,34,9,15372,4,[817677],[],"[345380, 393413, 817677]","[298536, 298578]","[345380, 393413, 817677]","[439746, 455317, 455337, 298536, 298578]",1,1522800000
2642343,564088,5,22,34,9,5380,0,[],[],[],[],[],[],0,1518825600
357475,476468,4,22,34,9,21090,4,[],[],[],[],[],[],1,1513296000
2473994,988060,0,22,39,10,13022,4,[],[],[],[],"[1055810, 1055811, 996898]",[1145022],1,1521417600
580111,355955,1,22,34,9,9270,0,[],[],[],[],[],[],0,1526947200
1991855,1257032,6,22,34,9,11626,6,[],[],[],[],[],[],1,1534032000
1221843,269110,1,22,34,9,3428,4,[],[],[],[],[],[1158665],1,1514851200
156614,1095317,6,22,34,9,6324,3,[929152],"[481590, 847782]",[929152],"[481590, 847782]",[929152],"[481590, 847782]",0,1520121600
384464,1311702,2,22,34,9,11626,3,[],[],[],[],[],[],0,1507680000
1416520,1066613,6,22,34,9,9385,4,[779095],[],[779095],[],[779095],[],0,1507420800
1685521,358766,1,22,34,9,8175,0,[],[],[],[],[],[],0,1502755200
2545523,948584,0,22,34,9,11626,3,[],[],[],[],[],"[1300809, 490847, 1208988, 133905, 521269]",0,1530489600
2376754,643831,5,22,34,9,11626,3,[],[],[],[],[],[],1,1518825600
2101545,1041805,2,22,34,9,2670,4,[],[],[],[],[],"[947275, 472521]",0,1524009600
2796135,855853,6,22,34,9,21757,4,[],[674994],[],[674994],[],[674994],0,1506816000
2463020,278713,0,22,34,9,10021,4,[],[],[],[],[],[],1,1522627200
2766526,1351274,3,22,34,9,11626,4,[],[],[],[],[],[],0,1503532800
2339224,1237649,5,22,34,9,11626,4,[],[],[],[],"[373870, 896914, 388852, 279339]","[993123, 890590]",1,1520640000
685860,1301322,1,22,39,8,5369,3,[],[1185867],[],[1185867],[],"[67670, 1185867]",1,1525737600
1031738,951842,4,22,34,9,11626,4,[],[],[],[],[],[],0,1532649600
1236891,1310042,6,22,34,9,9383,4,[],[],[],[],"[959794, 1054748]",[],0,1525564800
2025486,527901,4,22,34,9,22100,7,"[288686, 277400, 1035887]",[],"[288686, 277400, 1035887]",[],"[288686, 277400, 1035887]",[],1,1516924800
