click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag
0,0,0,1,6,1,4,0,1,1,0,774,24,8722,61065,3728,0,0,0,0,1,84,103846,1297,31,1,0,5,3,0,0,0,0,1
0,0,0,1,1,1,1,0,1,1,4,771,6,8645,6068,5083,221,0,0,0,3,37,1340,151,38,0,1,4,3,1,0,0,0,2
0,0,154139,1,7,2,4,3,1,1,0,769,0,8599,681,5052,117,0,0,157,3,7,10556,168,38,1,0,1,5,5,0,0,2,0
0,0,194605,0,0,0,0,0,0,0,0,765,3,8502,5858,0,64,0,0,1060,3,2229,19141,7227,889,0,0,1,4,4,0,0,3,0
0,0,197584,1,1,1,1,0,1,1,3,758,0,8452,689,34,117,0,11,145,3,889,4711,4258,38,0,0,1,4,5,0,1,5,0
0,0,179608,1,8,1,5,1,1,1,0,756,0,8435,655,4960,117,0,0,932,1,78,28573,36253,3877,1,0,1,0,4,0,0,3,0
0,0,29959,8,1,1,1,1,1,1,2,756,0,8435,1530,4960,117,0,0,331,3,60,1228,239,44,5,4,1,0,4,0,0,1,0
0,0,156352,1,1,1,1,0,1,1,2,753,0,8428,660,0,117,0,0,142,3,98,1453,52,44,0,2,1,3,5,0,0,4,1
0,0,134659,17,11,1,6,3,1,2,3,744,0,8329,1311,4890,117,0,0,331,3,403,10846,1973,44,0,0,2,0,4,0,0,1,0
0,0,179400,14,2,2,2,1,1,1,2,737,3,8284,2559,2503,64,0,0,0,3,13,162,6,1899,0,0,1,1,0,0,0,0,0
0,0,76938,92,6,1,4,3,3,1,2,733,1,8251,50914,0,12,22501,0,49,3,1183,446,116,44,1,2,2,1,1,0,0,1,0
0,0,199308,47,5,1,2,1,1,1,4,726,0,1733,1530,0,117,0,0,0,3,43,70095,12595,84,1,0,1,1,2,0,0,0,0
0,0,175120,1,6,1,4,0,1,1,3,721,0,8179,655,0,117,0,0,413,3,582,47524,5354,1330,1,4,1,2,1,0,0,1,0
0,0,124728,1,8,1,5,3,1,1,0,721,0,8179,1087,0,117,0,0,145,3,160,49473,27,38,0,0,1,3,4,0,0,3,2
0,0,184984,0,0,0,0,0,0,0,0,720,0,8171,1507,4806,117,0,0,157,3,66,580,401,38,3,2,1,3,3,0,0,1,0
0,0,73208,44,5,1,2,1,1,1,2,720,0,8171,1479,4806,117,0,0,145,3,97,57046,405,1065,0,0,1,0,1,0,0,0,1
0,0,8744,1,8,1,5,1,1,1,0,719,0,8161,681,0,117,0,0,145,1,488,202,1,246,1,0,1,3,5,0,0,4,2
0,0,103976,23,6,1,4,1,1,1,3,718,0,3895,1313,53,117,37317,0,418,1,4209,16497,579,953,0,0,1,1,3,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,716,0,8154,1087,0,117,42730,0,556,1,93,43680,48129,38,3,0,1,2,3,0,0,2,1
0,0,132416,0,0,0,0,0,0,0,0,707,0,1744,2604,53,117,0,17,0,1,5,53047,173,94,1,1,1,3,2,0,1,0,0
0,0,154244,0,0,0,0,0,0,0,0,705,2,8017,11227,4732,23,0,0,2520,1,312,9895,1221,280,0,0,1,1,2,0,0,1,0
0,0,38695,1,1,1,1,0,1,1,3,703,1,8010,1848,0,12,1435,0,202,1,60,4819,1702,27792,0,2,1,3,3,2,0,0,0
1,0,158719,24,2,2,2,3,1,1,2,698,3,7916,2564,4671,64,0,0,0,3,2327,820,33789,514,0,0,1,4,0,0,0,0,0
0,0,151581,1,4,1,3,0,3,1,0,698,3,7916,2492,4671,64,0,0,0,3,45,2438,510,10,5,0,1,1,1,0,0,0,2
0,0,175836,1,2,2,2,0,1,1,3,694,4,7903,3441,4660,21,1414,1152,3013,3,45,412,635,340,4,0,1,1,4,3,3,0,2
0,0,0,1,2,2,2,0,2,1,2,694,4,7903,1664,4660,21,0,0,0,1,389,6922,8637,9511,0,0,1,0,1,0,0,0,1
0,0,151821,1,6,1,4,0,1,1,4,689,1,7875,60,0,12,0,0,18,1,846,791,294,14,0,0,2,1,3,0,0,4,1
0,0,139308,1,1,1,1,0,2,1,0,689,1,7875,30,0,12,0,0,0,3,281,15594,1864,101,1,0,2,4,0,0,0,0,0
0,0,64455,23,6,1,4,1,1,1,4,688,6,7874,20740,3678,0,0,0,0,3,0,0,0,20,0,0,0,1,0,0,0,0,0
0,0,140125,1,1,1,1,0,1,1,2,686,0,7861,1530,0,117,1406,0,331,3,392,580,635,1,0,0,1,0,6,1,0,5,0
1,0,121202,1,8,1,5,3,1,1,0,686,0,7861,655,0,117,0,0,0,1,24,3607,2363,39,2,1,1,3,2,0,0,0,1
0,0,127280,1,8,1,5,0,1,1,2,683,0,7856,1587,53,117,0,17,145,1,186,32501,155,7621,0,1,1,2,2,0,2,2,0
0,0,63772,1,2,2,2,0,1,1,0,681,2,7833,3286,0,23,0,0,2506,3,2532,27729,18360,926,0,0,1,1,2,0,0,2,2
1,0,63337,1,9,2,5,0,2,1,0,678,3,3866,339,2322,64,0,0,0,3,118,38729,41997,43,0,0,1,1,1,0,0,0,0
0,0,48472,1,3,2,1,0,1,1,2,678,3,3866,14072,2322,64,0,0,0,1,45,26405,0,1851,4,1,1,0,4,0,0,0,1
0,0,7244,7,7,2,4,1,1,1,2,677,3,7755,2543,4582,0,0,0,0,1,338,6290,4634,1,0,0,1,0,0,0,0,0,0
0,0,14765,1,3,2,1,0,1,1,1,670,7,7724,21270,0,0,0,0,0,3,4,10914,800,4785,2,1,1,1,0,0,0,0,0
0,0,54350,1,2,2,2,0,1,1,4,669,0,7718,1588,4559,117,0,0,411,3,38,377,29,1192,0,0,1,4,4,0,0,2,0
0,0,17903,47,5,1,2,2,1,1,4,667,0,7711,1313,4552,117,18392,11798,351,3,44,101422,23745,38,0,2,1,3,4,1,1,3,1
0,0,45495,7,7,2,4,1,1,1,2,660,21,7608,15074,3328,0,0,0,0,3,38,2157,1341,249,1,0,2,2,0,0,0,0,2
1,0,0,17,11,1,6,3,1,1,3,653,0,7572,682,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,76,7,2,4,3,2,1,2,650,25,7549,27128,1332,0,0,362,0,3,1264,64348,1362,3956,0,0,2,1,0,0,2,0,0
0,0,196956,6,1,1,1,1,1,1,4,645,8,7404,2097,4332,98,25128,1061,632,3,204,438,340,94,4,0,1,3,5,3,5,4,2
0,0,191104,0,0,0,0,0,0,0,0,635,8,7330,5384,4315,98,0,0,0,2,1438,69,10225,885,2,1,1,2,1,0,0,0,2
0,0,150208,1,6,1,4,0,1,1,0,628,0,7167,1530,0,117,0,0,331,3,251,9902,253,38,3,0,1,5,5,0,0,4,2
0,0,91111,0,0,0,0,0,0,0,0,628,0,7167,1530,0,117,0,0,145,3,7,79969,635,264,0,2,3,1,3,0,0,1,1
1,0,129911,44,5,1,2,1,1,1,2,627,0,7166,655,4227,117,0,0,0,3,144,1601,188,96,0,0,1,3,1,0,0,0,0
0,0,7701,7,7,2,4,1,1,1,2,625,0,7163,1313,0,117,0,0,0,3,138,1172,1209,6,0,1,1,4,1,0,0,0,0
1,0,60623,19,3,2,1,1,1,1,2,614,0,7066,1313,4162,117,1235,1001,142,3,60,18,3969,101,4,0,1,1,5,1,1,3,2
0,0,159284,1,7,2,4,0,2,1,0,611,3,7041,433,4146,0,0,0,0,1,122,52007,18147,80,0,0,1,2,0,0,0,0,0
0,0,37839,48,4,1,3,3,1,1,2,610,4,7033,4273,3312,0,0,0,0,3,75,2023,1918,209,0,0,1,2,0,0,0,0,0
0,0,0,1,10,2,6,0,2,1,0,610,4,7033,1309,3312,0,0,0,0,3,54,701,6095,130,4,1,1,3,0,0,0,0,2
0,0,28285,17,11,1,6,3,1,1,0,605,0,6962,682,53,117,0,17,162,3,575,14631,11956,1602,0,0,1,4,2,0,4,0,0
0,0,142506,1,5,1,2,0,3,1,0,603,0,6922,1588,51,117,0,16,418,3,371,4410,2513,39,2,0,1,3,3,0,2,3,0
1,0,60708,1,11,1,6,0,2,1,0,601,2,3005,88,0,0,0,0,0,3,0,0,0,31,0,0,0,2,0,0,0,0,0
0,0,24713,11,6,1,4,1,1,1,2,595,0,6789,2604,0,117,0,0,0,3,61,3350,251,4099,1,0,1,1,4,0,0,0,1
0,0,28659,1,7,2,4,0,1,2,4,593,3,6757,3033,3996,64,0,0,0,3,43,3849,1027,174,6,0,1,6,2,0,0,0,0
0,0,34232,6,1,1,1,1,1,1,3,591,0,6686,1313,0,117,0,0,619,1,4,6056,940,38,3,0,1,1,5,0,0,4,0
0,0,0,1,8,1,5,0,1,1,0,591,0,6686,682,0,117,15432,0,438,3,7,404,55,44,3,0,1,0,1,1,0,2,1
0,0,157537,1,5,1,2,0,1,1,0,583,18,6330,4735,2105,0,0,0,0,3,469,78384,18441,38,1,0,1,3,0,0,0,0,0
0,0,166828,1,1,1,1,0,1,1,0,577,6,3333,7498,3678,0,0,0,0,3,1936,3635,340,2103,1,0,1,3,0,0,0,0,2
0,0,148962,12,7,2,4,3,1,1,3,577,6,3333,36746,3678,221,0,0,96,1,4653,3354,9391,455,0,0,4,0,3,0,0,2,0
0,0,42444,6,1,1,1,1,1,1,4,577,6,3333,4650,3678,221,0,0,0,3,567,89997,414,10513,3,1,1,3,3,0,0,0,1
0,0,41112,1,2,2,2,3,1,1,0,572,0,6065,706,3593,117,0,0,142,3,144,13575,173,1,2,0,1,1,3,0,0,1,0
0,0,0,1,6,1,4,0,1,1,4,568,0,6053,706,3587,117,0,0,438,3,280,0,34685,237,0,1,2,2,2,0,0,2,1
0,0,0,23,6,1,4,1,1,1,4,565,0,6036,706,0,117,0,0,417,3,172,7092,52,1361,1,1,2,1,2,0,0,0,1
0,0,56229,0,0,0,0,0,0,0,0,560,0,6028,1589,0,117,0,0,0,3,352,497,13484,3259,1,1,3,4,1,0,0,0,1
0,0,40417,1,1,1,1,0,1,1,0,560,0,6028,682,0,117,9727,0,795,3,166,22841,1639,38,0,1,1,3,3,2,0,1,1
0,0,117423,15,8,1,5,3,1,1,4,553,0,6017,1587,3563,117,0,0,1764,3,614,1086,7177,71,0,2,3,0,3,0,0,1,0
0,0,0,1,5,1,2,0,1,1,0,552,1,5991,1430,223,12,1753,436,1366,1,235,0,1144,42,0,0,1,3,3,3,3,2,1
0,0,144122,0,0,0,0,0,0,0,0,546,0,3256,706,1000,117,0,0,331,3,70,6022,23172,71,5,0,1,4,5,0,0,4,1
0,0,0,30,5,1,2,3,1,1,3,536,3,5727,527,0,64,0,0,0,1,9,359,58,44,1,0,2,5,2,0,0,0,2
0,0,86994,9,7,2,4,2,1,1,2,531,4,5711,40004,3399,21,0,0,1269,1,121,5840,1104,176,2,2,1,2,4,0,0,3,1
1,0,137183,23,6,1,4,1,1,1,3,528,4,5679,116,3379,21,0,0,0,3,45,28662,1167,31,6,0,1,2,2,0,0,0,0
0,0,200287,0,0,0,0,0,0,0,0,527,26,5653,1440,3359,0,0,0,0,3,157,22776,2231,13,1,0,2,5,0,0,0,0,0
0,0,199377,1,7,2,4,0,2,1,0,527,26,5653,2696,3359,0,0,0,0,3,99,70113,218,38,0,0,1,0,0,0,0,0,0
0,0,135212,11,6,1,4,1,1,1,2,527,26,5653,2690,3359,0,0,0,0,3,123,1239,3986,504,0,1,1,0,0,0,0,0,0
0,0,127650,0,0,0,0,0,0,0,0,527,26,5653,2696,3359,0,0,0,0,3,403,51732,18169,3634,2,2,1,0,0,0,0,0,0
0,0,0,1,8,1,5,0,1,1,4,527,26,5653,2690,3359,0,0,0,0,3,193,2949,56,1,0,0,3,3,0,0,0,0,1
0,0,0,1,2,2,2,0,1,1,3,525,4,5641,1309,0,21,0,0,348,3,4987,0,654,5230,0,2,1,0,1,0,0,1,2
0,0,147676,1,8,1,5,0,1,1,3,522,2,5607,2908,3336,23,19000,12141,1027,3,60,809,2243,28,0,0,2,1,4,4,4,3,0
0,0,209455,1,1,1,1,0,1,1,4,520,2,5597,4257,53,0,0,17,0,3,93,72475,374,94,2,0,1,0,0,0,2,0,0
0,0,189973,22,8,1,5,3,1,1,1,517,0,5586,682,0,117,0,0,619,3,94,29306,0,608,4,2,1,4,3,0,0,3,1
0,0,20899,47,5,1,2,1,1,1,4,517,0,5586,655,0,117,0,0,0,1,7,1640,180,44,0,0,1,1,3,0,0,0,1
1,0,35380,22,8,1,5,1,1,1,2,511,0,3256,1313,1000,0,0,0,0,1,1495,3722,675,492,1,0,2,3,0,0,0,0,0
0,0,184292,1,12,2,3,0,1,1,2,509,4,5542,390,3312,21,0,0,0,3,436,6957,4644,94,2,0,1,1,0,0,0,0,0
0,0,193382,1,6,1,4,0,1,1,3,502,4,5397,164,415,0,0,0,0,1,60,1064,788,693,3,0,1,0,0,0,0,0,2
0,0,22869,1,7,2,4,1,1,1,0,502,4,5397,164,415,21,0,0,0,3,45,1668,1737,1814,0,3,1,1,2,0,0,0,0
0,0,17775,1,5,1,2,0,3,1,0,502,4,5397,191,415,21,0,0,348,3,278,476,788,38,0,0,2,6,3,0,0,2,1
0,0,158975,0,0,0,0,0,0,0,0,500,0,5383,682,51,117,0,0,0,1,22,696,396,14,4,0,1,1,2,0,0,0,2
0,0,9158,1,2,2,2,0,1,1,0,496,6,5194,12442,2066,221,0,0,0,3,193,73481,5453,1557,0,1,1,0,3,0,0,0,0
0,0,0,54,6,1,4,1,1,1,2,496,6,5194,18650,2066,0,0,0,0,3,60,65274,5475,38,0,0,1,3,0,0,0,0,2
0,0,27614,1,3,2,1,0,2,1,0,493,28,5120,79471,0,579,0,0,0,3,912,7846,56,28,0,0,1,2,3,0,0,0,1
0,0,181427,13,3,2,1,3,1,1,3,489,28,5120,3909,0,0,0,0,0,3,122,19579,27,38,3,0,1,1,0,0,0,0,2
0,0,101318,1,6,1,4,1,1,1,0,489,28,5120,18290,0,0,0,0,0,3,632,20655,3530,135,0,1,1,4,0,0,0,0,0
0,0,23774,0,0,0,0,0,0,0,0,484,1,5068,1028,0,12,0,0,269,3,2522,1722,17508,39,0,0,1,4,3,0,0,2,1
1,0,11941,1,12,2,3,0,1,1,0,484,1,5068,1550,0,12,0,0,0,3,193,9347,55,39,1,1,1,3,3,0,0,0,0
0,0,138218,1,5,1,2,0,2,1,0,483,20,2812,14619,1756,0,0,0,7378,1,4615,54630,28268,13835,4,0,1,1,0,0,0,1,0
0,0,129413,1,6,1,4,0,3,1,0,483,20,2812,3840,1756,1928,0,0,6441,3,24,3942,298,44,2,1,1,0,0,0,0,0,1
0,0,68031,1,5,1,2,3,1,1,0,478,5,4967,6872,0,25,0,0,0,3,38,33455,3764,48,1,2,1,3,1,0,0,0,2
0,0,70816,1,1,1,1,0,1,1,0,477,0,4960,682,0,117,0,0,438,3,379,438,58,94,0,1,2,1,4,0,0,3,1
0,0,166498,1,5,1,2,0,2,1,0,474,0,4939,660,2981,117,29979,6232,932,3,93,3054,1668,237,0,0,1,1,4,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,471,6,4862,6255,0,0,0,0,0,3,870,0,113,10051,2,0,1,0,0,0,0,0,1
0,0,0,42,10,2,6,3,1,1,4,471,6,4862,3731,0,0,0,0,0,3,632,2562,624,6,1,0,1,1,0,0,0,0,2
0,0,88040,1,3,2,1,0,1,1,2,463,5,4667,746,0,0,0,0,0,1,9,5779,3541,44,0,0,1,1,0,0,0,0,0
0,0,123701,21,3,2,1,1,1,1,3,459,13,4597,12761,2779,528,0,0,0,1,294,7424,235,14,1,0,1,3,2,0,0,0,1
0,0,200799,14,2,2,2,1,1,1,2,443,0,4425,655,2671,0,0,0,0,1,123,265,271,28,0,0,4,3,0,0,0,0,2
0,0,144234,0,0,0,0,0,0,0,0,441,3,4414,3386,2656,64,0,0,981,3,528,28201,7237,187,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,437,3,3091,2564,1923,0,0,0,0,3,168,710,0,167,1,0,1,1,0,0,0,0,2
0,0,152706,44,5,1,2,1,1,1,2,427,0,4301,1313,0,117,29029,0,351,3,55,2474,940,38,3,1,1,4,4,1,0,3,0
0,0,121589,1,6,1,4,0,1,1,4,427,0,4301,655,0,117,29029,0,145,1,312,162,5420,542,0,1,1,1,3,0,0,2,0
0,0,142692,1,3,2,1,0,2,1,2,426,0,4300,23506,0,0,0,0,0,3,38,15543,748,44,3,0,1,3,0,0,0,0,0
0,0,156925,1,6,1,4,0,1,1,2,425,0,2330,655,1451,117,0,0,145,1,277,19486,356,38,2,1,2,5,6,0,0,4,0
0,0,72144,1,5,1,2,0,1,1,1,425,0,2330,655,1451,0,0,0,0,3,34,62291,2839,20,2,0,1,3,0,0,0,0,0
0,0,22848,1,11,1,6,0,3,1,0,425,0,2330,1530,1451,0,0,0,0,3,146,3364,10359,6122,5,3,1,5,0,0,0,0,0
0,0,0,1,5,1,2,0,3,1,0,419,0,4255,13163,2573,117,0,0,145,1,94,21895,6563,38,1,1,1,0,1,0,0,0,2
0,0,140707,1,3,2,1,0,1,1,4,409,3,4106,3033,2468,0,0,0,0,3,85,4253,104,2805,3,1,1,0,0,0,0,0,0
0,0,188150,8,1,1,1,1,1,1,2,407,1,4056,294,187,12,0,0,0,3,166,22544,3174,9085,0,0,1,2,1,0,0,0,1
0,0,0,46,1,1,1,3,1,1,1,407,1,4056,297,187,12,0,47,0,1,55,1508,10885,407,3,3,1,4,2,0,0,0,1
0,0,5846,11,6,1,4,1,1,1,2,399,0,3927,706,0,117,0,0,142,1,1334,2121,3986,31,1,2,1,2,4,0,0,1,0
0,0,83215,16,11,1,6,3,2,1,3,397,0,3918,655,0,117,66127,0,331,3,93,8006,4227,39,0,0,1,4,3,1,0,2,1
0,0,176136,1,6,1,4,0,1,1,4,390,0,3906,1087,2344,117,0,0,932,3,7,28,1850,31,3,4,2,3,4,0,0,4,1
0,0,121395,1,5,1,2,0,1,1,2,390,0,3906,1313,2344,117,2182,1702,0,3,60,2049,9,576,1,1,1,1,2,0,0,0,0
0,0,0,58,2,2,2,1,1,1,3,390,0,3906,1313,2344,117,0,0,145,3,639,55006,475,1444,4,0,1,1,4,0,0,3,1
0,0,125480,1,6,1,4,0,1,1,3,386,1,3894,60,2338,12,1508,1224,59,1,60,4106,15371,19745,0,2,1,1,4,1,1,3,0
0,0,74947,1,11,1,6,0,1,1,2,386,1,3894,60,2338,0,0,0,0,3,94,801,811,38,0,1,1,1,0,0,0,0,1
0,0,176159,1,6,1,4,0,1,1,4,380,0,3877,2852,0,117,0,0,0,3,7,125,308,44,3,0,1,4,5,0,0,0,2
0,0,128643,1,9,2,5,1,1,1,0,380,0,3877,1530,0,117,0,0,556,3,648,23987,1781,36,0,0,1,3,3,0,0,0,0
0,0,168351,0,0,0,0,0,0,0,0,375,3,3866,339,2322,64,0,0,0,3,122,857,1000,2488,0,0,4,4,1,0,0,0,0
0,0,26597,78,1,1,1,1,2,1,1,369,3,3852,2559,0,0,0,0,0,1,45,16663,3442,424,3,1,2,1,0,0,0,0,2
0,0,113571,0,0,0,0,0,0,0,0,368,3,3851,2543,2315,0,0,0,0,3,254,586,4913,38,0,0,1,3,0,0,0,0,0
0,0,162073,1,4,1,3,0,1,1,0,359,0,3836,655,0,117,0,0,0,3,211,20065,2009,156,0,0,1,0,1,0,0,0,0
1,0,176464,0,0,0,0,0,0,0,0,356,0,3831,1530,0,117,0,0,556,3,1782,37045,11606,12416,3,0,1,3,4,0,0,2,0
0,0,146580,23,6,1,4,1,1,1,4,356,0,3831,655,0,117,0,0,331,3,60,580,6035,38,0,0,1,4,3,0,0,3,0
0,0,26523,8,1,1,1,1,1,1,2,356,0,3831,655,0,117,0,0,556,1,20,6954,7962,38,1,2,4,3,3,0,0,3,1
0,0,52139,30,5,1,2,3,1,1,3,349,2,3689,41956,0,0,3373,0,0,3,641,30,17545,94,1,0,1,3,0,2,0,0,1
0,0,158724,22,8,1,5,3,1,1,2,347,2,3643,6428,76,23,0,23,0,3,164,54702,12380,2351,0,0,1,0,0,0,2,0,2
0,0,61423,1,5,1,2,0,1,1,0,338,6,3333,37823,2046,221,0,0,3638,3,45,2169,95,1,0,0,2,3,1,0,0,1,2
0,0,149944,0,0,0,0,0,0,0,0,336,26,403,15672,253,0,0,0,0,1,3566,8532,8318,1006,5,0,1,1,0,0,0,0,0
0,0,0,1,2,2,2,0,1,1,2,336,26,403,1440,253,0,0,0,0,3,56,88622,207,1845,0,0,1,1,0,0,0,0,2
0,0,117840,1,2,2,2,0,1,1,3,333,26,3278,2670,2011,0,0,0,0,3,2,19406,1485,646,1,2,1,3,0,0,0,0,1
0,0,0,1,3,2,1,0,1,1,4,332,8,522,5384,2030,98,0,0,3995,3,315,49009,13227,130,0,0,1,2,2,0,0,3,0
0,0,54488,1,6,1,4,0,1,1,3,328,26,3283,2690,2013,249,605,517,10819,3,144,11658,5220,14,1,0,1,1,1,0,0,2,0
0,0,149131,1,7,2,4,0,1,1,4,322,0,3268,1588,0,117,0,0,351,3,124,24797,25200,1134,0,0,1,0,3,0,0,2,0
0,0,99519,3,1,1,1,1,1,1,1,322,0,3268,1589,0,0,0,0,0,3,1081,910,27,131,3,0,1,1,0,0,0,0,0
0,0,35098,1,1,1,1,3,2,1,0,317,0,3252,655,1996,117,0,0,351,3,93,3621,261,173,0,1,1,2,3,0,0,2,2
0,0,97258,1,3,2,1,0,1,1,0,310,0,3186,1311,53,117,0,0,145,1,195,42916,12779,13063,2,0,1,0,1,0,0,0,0
0,0,136373,23,6,1,4,1,1,1,3,309,0,655,2604,417,117,0,0,1764,1,623,2829,1641,38,2,0,1,3,4,0,0,1,0
0,0,135271,27,8,1,5,3,2,1,0,308,0,3141,660,1944,117,0,0,0,3,55,31956,9,460,0,2,1,3,2,0,0,0,0
1,0,95316,1,1,1,1,0,1,1,1,308,0,3141,689,1944,117,0,0,162,3,232,2329,229,488,0,0,1,1,3,0,0,1,0
0,0,52193,1,6,1,4,0,1,1,0,308,0,3141,655,1944,117,0,0,0,1,53,6081,1831,1,1,2,1,3,3,0,0,0,2
0,0,91429,1,1,1,1,0,3,1,0,306,0,3137,1587,0,117,0,0,0,3,38,270,5122,414,3,0,4,3,1,0,0,0,2
0,0,0,1,6,1,4,0,1,1,3,306,0,3137,716,0,117,0,0,145,3,549,2921,42,38,1,1,1,4,5,0,0,3,1
0,0,182483,17,11,1,6,3,1,1,2,304,0,3135,3330,53,117,0,17,148,3,9,1222,880,3141,0,0,1,2,5,0,4,4,0
0,0,31630,1,6,1,4,0,3,1,0,304,0,3135,1311,53,117,0,0,145,3,121,2774,1668,14,1,0,1,2,3,0,0,2,1
0,0,0,1,11,1,6,0,1,1,0,303,0,3133,655,51,117,0,16,556,3,85,4416,2504,94,1,4,1,4,5,0,4,1,1
0,0,0,1,5,1,2,0,1,1,0,302,1,3130,1430,1941,0,0,0,0,1,43,626,1779,460,0,1,1,0,0,0,0,0,2
0,0,179853,1,6,1,4,1,3,1,0,287,0,2955,10641,0,117,0,0,331,3,1689,23944,180,2595,0,1,1,2,4,0,0,3,0
0,0,161375,0,0,0,0,0,0,0,0,283,20,2812,3840,1756,0,0,0,0,3,241,86070,45358,12311,1,0,1,1,0,0,0,0,0
0,0,94151,1,3,2,1,0,1,1,2,281,3,2769,433,1720,64,0,0,0,3,45,9992,9766,1098,4,0,1,0,3,0,0,0,2
0,0,19397,51,7,2,4,3,1,1,2,281,3,2769,433,1720,64,18175,11676,0,1,308,13390,6333,5631,1,2,1,3,1,0,0,0,0
0,0,171039,0,0,0,0,0,0,0,0,277,0,2703,655,0,117,510,0,0,1,359,1204,330,410,2,1,1,1,1,1,0,0,0
0,0,0,1,2,2,2,1,1,1,0,277,0,2703,1530,0,117,0,0,0,1,60,15472,517,1,0,0,1,2,1,0,0,0,2
0,0,126225,1,8,1,5,0,1,1,4,276,0,2704,23999,1683,117,0,0,0,1,496,30,8834,25,0,0,5,0,4,0,0,0,1
0,0,97022,1,5,1,2,0,1,1,3,276,0,2704,648,1683,117,0,0,0,1,34,162,596,891,0,0,1,1,3,0,0,0,0
0,0,41520,17,11,1,6,1,1,1,2,276,0,2704,715,1683,117,511,429,145,3,21,23699,36,837,2,0,2,0,2,1,1,0,0
0,0,2853,1,8,1,5,0,1,2,2,276,0,2704,2236,1683,117,0,0,411,1,606,28915,1935,805,2,0,1,2,1,0,0,1,2
0,0,85247,57,6,1,4,3,1,1,1,269,1,2639,1500,1648,12,495,422,202,3,105,3729,57,3819,2,0,1,1,4,1,1,2,2
0,0,130685,1,3,2,1,0,1,1,2,268,5,2636,746,0,0,0,0,0,3,60,580,173,38,0,0,1,4,0,0,0,0,1
0,0,113796,0,0,0,0,0,0,0,0,268,5,2636,6913,0,25,9088,0,606,3,2110,1131,42,492,0,1,1,1,4,1,0,3,0
1,0,192483,0,0,0,0,0,0,0,0,267,6,2617,37823,1637,221,0,0,0,3,7,404,15228,21,0,0,1,3,0,0,0,0,0
0,0,170203,15,8,1,5,1,1,1,3,267,6,2617,37823,1637,0,0,0,750,3,1317,6622,390,237,2,3,1,3,0,0,0,0,0
0,0,157394,18,8,1,5,1,1,2,2,267,6,2617,4429,1637,221,11508,7717,3641,3,7,696,340,44,0,0,4,2,5,1,1,3,0
0,0,100570,1,4,1,3,0,1,1,4,266,0,2615,2852,0,117,4320,0,145,3,30,14586,27,44,0,0,1,1,5,1,0,3,1
0,0,188510,0,0,0,0,0,0,0,0,261,18,2553,2095,1592,0,0,0,0,3,98,984,10607,1190,3,3,4,1,0,0,0,0,0
0,0,170850,1,8,1,5,0,1,1,2,261,18,2553,9727,1592,0,0,0,0,3,1477,22014,16175,38,1,1,1,4,0,0,0,0,0
0,0,0,1,5,1,2,0,2,1,0,261,18,2553,9727,1592,0,0,0,0,3,38,6366,104,117,0,5,1,0,0,0,0,0,1
0,0,156585,1,6,1,4,0,1,1,2,256,0,2457,1311,53,117,0,0,556,3,198,10576,543,264,2,0,4,5,2,0,0,1,2
0,0,90251,1,3,2,1,3,2,1,0,255,0,2456,716,53,117,0,17,148,3,75,19246,24398,38,0,0,1,3,4,0,2,3,0
0,0,68224,1,11,1,6,0,1,2,0,254,0,2454,716,0,117,0,0,0,3,2,9099,3902,346,0,0,1,5,3,0,0,0,2
0,0,68588,1,5,1,2,0,1,1,0,252,0,2424,1313,1501,117,4002,3013,351,3,61,22800,714,38,2,1,3,6,7,1,0,5,0
0,0,0,1,11,1,6,0,1,1,4,252,0,2424,1587,1501,117,0,0,148,3,1,6822,1097,44,3,0,1,0,3,0,0,3,1
0,0,157437,1,5,1,2,0,2,1,3,251,0,2432,1311,1506,117,0,0,145,3,1076,85744,152,38,1,0,1,4,4,0,0,4,2
0,0,96920,6,1,1,1,1,1,1,4,251,0,2432,1587,1506,117,0,0,145,3,20,10841,779,1608,0,2,1,1,4,0,0,2,0
0,0,111085,0,0,0,0,0,0,0,0,247,1,2398,969,1490,12,0,0,5474,3,45,580,3851,38,0,0,1,3,4,0,0,0,0
0,0,68800,19,3,2,1,1,1,1,2,246,0,2397,1513,1489,117,1895,1506,0,3,110,0,4285,0,0,0,1,2,2,0,0,0,2
0,0,112322,56,1,1,1,1,1,1,2,242,1,2386,292,167,12,0,0,4497,1,6,1,9490,162,0,0,1,3,3,0,0,2,0
0,0,58604,11,6,1,4,1,1,1,2,240,1,2378,297,1476,12,0,0,0,1,465,5245,7284,31,0,2,1,2,3,0,0,0,1
0,0,0,23,6,1,4,1,1,1,3,240,1,2378,30,1476,12,0,0,0,1,28,0,7274,38,0,0,2,3,1,0,0,0,2
1,0,109070,57,6,1,4,3,1,1,1,236,0,2357,1313,1473,117,0,0,331,1,186,1340,3576,716,0,0,1,1,3,0,0,3,1
